id_student,code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,date_registration,has_unregistered,average_score,assessment_and_feedback_sum_click,content_resource_sum_click,interaction_and_discussion_sum_click,navigation_pages_sum_click,tool_sum_click,final_result
368824,AAA,2013J,M,Wales,HE Qualification,50-60%,35-55,0,120,-60.0,0,53.7,0.0,24.0,154.0,114.0,0.0,Fail
368963,AAA,2013J,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,180,-19.0,0,67.4,1.0,26.0,451.0,197.0,2.0,Pass
376439,AAA,2013J,M,North Region,HE Qualification,Missing,0-35,0,60,-87.0,0,87.3,0.0,67.0,1502.0,772.0,1.0,Distinction
376581,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,-64.0,0,73.0,16.0,125.0,1530.0,662.0,0.0,Pass
380953,AAA,2013J,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,-155.0,0,67.0,0.0,16.0,698.0,348.0,0.0,Pass
383254,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,120,-61.0,0,76.3,0.0,41.0,267.0,235.0,0.0,Pass
386924,AAA,2013J,M,Ireland,Lower Than A Level,Missing,0-35,0,120,-192.0,0,68.9,0.0,14.0,55.0,95.0,0.0,Pass
386952,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,70-80%,0-35,0,120,-38.0,0,68.8,0.0,16.0,495.0,399.0,0.0,Pass
388722,AAA,2013J,F,London Region,Lower Than A Level,80-90%,35-55,0,60,-179.0,0,63.7,0.0,21.0,424.0,226.0,0.0,Pass
388885,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,-185.0,0,61.9,0.0,23.0,612.0,240.0,0.0,Pass
390890,AAA,2013J,M,Scotland,A Level or Equivalent,0-10%,0-35,0,90,-31.0,1,34.3,3.0,39.0,375.0,222.0,0.0,Withdrawn
392756,AAA,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,-58.0,0,43.5,0.0,9.0,222.0,132.0,0.0,Fail
392931,AAA,2013J,F,North Western Region,A Level or Equivalent,50-60%,35-55,0,120,-54.0,0,69.1,7.0,49.0,2126.0,821.0,0.0,Pass
393207,AAA,2013J,M,North Western Region,A Level or Equivalent,60-70%,0-35,0,60,-38.0,0,74.8,0.0,13.0,586.0,277.0,0.0,Pass
396872,AAA,2013J,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,180,-23.0,0,61.1,3.0,21.0,599.0,373.0,0.0,Pass
398552,AAA,2013J,M,Yorkshire Region,Lower Than A Level,90-100%,0-35,0,240,-57.0,0,45.0,13.0,15.0,774.0,381.0,0.0,Fail
401869,AAA,2013J,F,South East Region,Lower Than A Level,80-90%,0-35,0,60,-53.0,0,67.0,0.0,52.0,572.0,329.0,2.0,Pass
402470,AAA,2013J,M,South West Region,Lower Than A Level,50-60%,35-55,0,60,-130.0,0,70.7,0.0,62.0,961.0,421.0,1.0,Pass
404804,AAA,2013J,M,Wales,Lower Than A Level,20-30%,35-55,0,120,-129.0,0,41.6,0.0,25.0,283.0,201.0,0.0,Pass
405088,AAA,2013J,M,North Region,A Level or Equivalent,20-30%,0-35,0,120,-67.0,0,77.3,0.0,59.0,872.0,457.0,0.0,Pass
405961,AAA,2013J,M,Scotland,A Level or Equivalent,90-100%,0-35,0,240,-170.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
414117,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,50-60%,0-35,0,120,-73.0,0,76.0,0.0,17.0,513.0,277.0,0.0,Pass
415969,AAA,2013J,M,West Midlands Region,HE Qualification,0-10%,35-55,0,90,-60.0,1,29.1,12.0,59.0,898.0,390.0,0.0,Withdrawn
420087,AAA,2013J,M,Scotland,A Level or Equivalent,40-50%,0-35,0,60,-15.0,0,37.6,0.0,10.0,222.0,109.0,1.0,Fail
429958,AAA,2013J,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,-58.0,0,58.3,0.0,9.0,311.0,91.0,0.0,Pass
441018,AAA,2013J,F,South East Region,A Level or Equivalent,70-80%,0-35,0,150,-52.0,0,61.0,0.0,17.0,481.0,144.0,4.0,Pass
441888,AAA,2013J,M,London Region,A Level or Equivalent,20-30%,0-35,0,120,-53.0,0,70.0,0.0,27.0,483.0,229.0,0.0,Pass
442442,AAA,2013J,M,South West Region,HE Qualification,80-90%,0-35,0,120,-32.0,1,12.3,1.0,34.0,707.0,267.0,0.0,Withdrawn
444677,AAA,2013J,M,London Region,HE Qualification,30-40%,0-35,0,60,-38.0,0,86.9,12.0,26.0,862.0,341.0,0.0,Distinction
470588,AAA,2013J,M,South East Region,HE Qualification,90-100%,35-55,0,60,-43.0,1,8.6,0.0,8.0,296.0,96.0,0.0,Withdrawn
489455,AAA,2013J,F,South West Region,A Level or Equivalent,20-30%,0-35,0,60,-120.0,0,70.0,0.0,122.0,1731.0,979.0,0.0,Pass
494424,AAA,2013J,F,North Region,A Level or Equivalent,80-90%,0-35,0,60,-38.0,0,0.0,0.0,1.0,34.0,23.0,0.0,Fail
495284,AAA,2013J,M,South East Region,HE Qualification,80-90%,0-35,0,120,-29.0,0,65.0,5.0,10.0,656.0,230.0,0.0,Pass
498857,AAA,2013J,M,North Western Region,HE Qualification,80-90%,35-55,0,60,-16.0,0,72.6,14.0,9.0,672.0,303.0,0.0,Pass
508818,AAA,2013J,M,London Region,A Level or Equivalent,40-50%,0-35,0,120,-156.0,0,69.9,0.0,2.0,872.0,255.0,0.0,Pass
512460,AAA,2013J,M,South East Region,HE Qualification,90-100%,0-35,0,120,-32.0,0,73.2,0.0,11.0,342.0,168.0,0.0,Pass
544103,AAA,2013J,M,North Western Region,HE Qualification,40-50%,0-35,0,120,-127.0,0,81.0,0.0,127.0,1372.0,829.0,0.0,Pass
550383,AAA,2013J,M,South East Region,HE Qualification,60-70%,0-35,0,60,-51.0,0,73.0,3.0,8.0,658.0,241.0,0.0,Pass
564450,AAA,2013J,M,West Midlands Region,HE Qualification,80-90%,0-35,0,120,-43.0,0,58.0,0.0,9.0,110.0,105.0,0.0,Fail
568601,AAA,2013J,F,Scotland,HE Qualification,30-40%,0-35,0,60,-30.0,1,24.1,0.0,11.0,420.0,57.0,0.0,Withdrawn
572652,AAA,2013J,M,West Midlands Region,HE Qualification,70-80%,0-35,0,120,-158.0,0,73.7,5.0,12.0,612.0,151.0,0.0,Pass
580389,AAA,2013J,M,Ireland,HE Qualification,90-100%,0-35,0,120,-22.0,0,70.6,1.0,13.0,856.0,401.0,0.0,Pass
581129,AAA,2013J,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,0,120,-38.0,0,16.0,0.0,2.0,113.0,79.0,0.0,Fail
588775,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,0-35,0,120,-17.0,0,82.4,12.0,58.0,4938.0,2057.0,2.0,Pass
591774,AAA,2013J,M,South Region,Post Graduate Qualification,90-100%,35-55,0,60,-46.0,0,73.4,0.0,11.0,440.0,154.0,0.0,Pass
603861,AAA,2013J,M,North Region,HE Qualification,Missing,55<=,0,60,-38.0,1,64.0,3.0,12.0,751.0,189.0,0.0,Withdrawn
606143,AAA,2013J,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,-43.0,0,18.6,0.0,6.0,297.0,103.0,0.0,Fail
704156,AAA,2013J,M,South Region,HE Qualification,90-100%,55<=,0,120,-29.0,0,66.3,2.0,145.0,2287.0,630.0,0.0,Pass
705379,AAA,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,120,-57.0,0,80.7,36.0,203.0,3775.0,1660.0,6.0,Distinction
721259,AAA,2013J,F,South Region,Lower Than A Level,50-60%,55<=,0,120,-73.0,1,0.0,1.0,59.0,962.0,190.0,16.0,Withdrawn
749412,AAA,2013J,M,South Region,Lower Than A Level,70-80%,55<=,0,60,-138.0,0,70.2,7.0,92.0,2551.0,1356.0,1.0,Pass
760729,AAA,2013J,M,West Midlands Region,A Level or Equivalent,60-70%,55<=,0,60,-67.0,0,81.5,12.0,250.0,4583.0,2439.0,4.0,Distinction
905042,AAA,2013J,F,East Anglian Region,A Level or Equivalent,90-100%,35-55,0,60,-91.0,0,78.0,4.0,166.0,1852.0,974.0,8.0,Pass
949618,AAA,2013J,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,-59.0,0,60.3,0.0,39.0,991.0,327.0,0.0,Pass
958987,AAA,2013J,M,North Western Region,HE Qualification,40-50%,35-55,0,60,-67.0,0,77.2,0.0,59.0,713.0,444.0,0.0,Pass
968578,AAA,2013J,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,-170.0,0,73.4,3.0,9.0,669.0,189.0,0.0,Pass
969076,AAA,2013J,M,South West Region,A Level or Equivalent,80-90%,35-55,0,180,-42.0,1,39.6,0.0,8.0,1488.0,484.0,0.0,Withdrawn
971027,AAA,2013J,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,-62.0,0,67.2,14.0,125.0,2181.0,778.0,0.0,Pass
978739,AAA,2013J,M,South Region,HE Qualification,90-100%,35-55,0,60,-108.0,0,56.5,8.0,252.0,4277.0,1430.0,21.0,Pass
1035023,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,60,-87.0,0,69.9,20.0,22.0,1399.0,455.0,0.0,Pass
1105478,AAA,2013J,M,Scotland,HE Qualification,80-90%,55<=,0,60,-144.0,0,81.2,0.0,53.0,1050.0,592.0,0.0,Pass
1352868,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,20-30%,35-55,0,60,-63.0,1,19.6,0.0,5.0,473.0,163.0,0.0,Withdrawn
1401935,AAA,2013J,M,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,-35.0,0,9.5,0.0,3.0,173.0,64.0,0.0,Fail
1402638,AAA,2013J,F,East Midlands Region,HE Qualification,30-40%,35-55,0,60,-195.0,0,75.0,0.0,20.0,625.0,261.0,4.0,Pass
1414443,AAA,2013J,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,0,120,-169.0,0,17.8,9.0,114.0,1262.0,515.0,7.0,Fail
1456619,AAA,2013J,M,South West Region,A Level or Equivalent,90-100%,35-55,0,60,-87.0,1,0.0,0.0,16.0,331.0,120.0,0.0,Withdrawn
1465690,AAA,2013J,M,West Midlands Region,HE Qualification,40-50%,35-55,0,120,-38.0,0,80.9,28.0,117.0,2359.0,955.0,1.0,Pass
1472925,AAA,2013J,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,60,20.0,0,62.2,2.0,28.0,604.0,302.0,3.0,Fail
1488959,AAA,2013J,M,London Region,A Level or Equivalent,70-80%,35-55,0,60,-30.0,0,60.2,7.0,78.0,2706.0,702.0,0.0,Pass
1518989,AAA,2013J,F,South East Region,Lower Than A Level,80-90%,35-55,0,60,-102.0,0,72.2,12.0,97.0,3361.0,732.0,0.0,Pass
1618738,AAA,2013J,M,London Region,Lower Than A Level,90-100%,35-55,0,60,-95.0,0,77.9,0.0,18.0,558.0,146.0,1.0,Pass
1620151,AAA,2013J,M,South Region,HE Qualification,90-100%,35-55,0,60,-95.0,0,22.5,2.0,14.0,714.0,260.0,8.0,Fail
1626710,AAA,2013J,M,North Western Region,A Level or Equivalent,60-70%,35-55,0,60,-195.0,0,84.9,23.0,250.0,4389.0,1361.0,2.0,Distinction
1640609,AAA,2013J,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,60,-191.0,0,85.3,8.0,83.0,3739.0,1228.0,3.0,Pass
1686521,AAA,2013J,F,North Western Region,Lower Than A Level,50-60%,35-55,0,60,-124.0,1,6.8,0.0,53.0,329.0,261.0,0.0,Withdrawn
1729319,AAA,2013J,F,Scotland,HE Qualification,40-50%,35-55,0,60,-106.0,0,77.5,4.0,169.0,1782.0,801.0,0.0,Pass
1746134,AAA,2013J,M,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,-30.0,0,84.0,0.0,78.0,1263.0,411.0,7.0,Pass
1758449,AAA,2013J,M,South Region,Lower Than A Level,30-40%,35-55,0,75,-198.0,1,17.9,1.0,78.0,2163.0,514.0,0.0,Withdrawn
1763015,AAA,2013J,F,Scotland,A Level or Equivalent,10-20,35-55,0,60,-58.0,1,0.0,1.0,13.0,291.0,115.0,0.0,Withdrawn
1765788,AAA,2013J,M,South East Region,HE Qualification,70-80%,55<=,0,60,-43.0,0,67.5,2.0,105.0,5598.0,1351.0,1.0,Pass
1801229,AAA,2013J,M,Ireland,HE Qualification,Missing,35-55,0,60,-106.0,0,76.7,6.0,46.0,1099.0,292.0,0.0,Pass
1801641,AAA,2013J,M,Scotland,A Level or Equivalent,30-40%,35-55,0,60,-32.0,0,77.8,0.0,16.0,313.0,130.0,0.0,Pass
1847830,AAA,2013J,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,-164.0,0,69.1,0.0,86.0,4747.0,1685.0,0.0,Pass
1860318,AAA,2013J,M,South West Region,Lower Than A Level,40-50%,35-55,0,300,-53.0,0,62.8,11.0,21.0,4435.0,1508.0,0.0,Pass
1889511,AAA,2013J,M,Yorkshire Region,A Level or Equivalent,50-60%,35-55,0,60,-42.0,0,71.2,5.0,34.0,1253.0,462.0,0.0,Pass
1889577,AAA,2013J,F,South Region,A Level or Equivalent,70-80%,35-55,0,60,-81.0,0,73.2,0.0,54.0,562.0,315.0,0.0,Pass
1894188,AAA,2013J,F,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,-57.0,0,69.7,11.0,33.0,3716.0,530.0,4.0,Pass
1938355,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,35-55,0,60,-102.0,0,71.2,8.0,44.0,1372.0,568.0,0.0,Pass
1942396,AAA,2013J,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,-29.0,0,54.9,0.0,16.0,269.0,185.0,0.0,Pass
1970390,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,-108.0,1,83.8,13.0,359.0,6653.0,4109.0,5.0,Withdrawn
1976139,AAA,2013J,M,Ireland,Lower Than A Level,50-60%,35-55,0,120,-195.0,0,50.3,9.0,27.0,847.0,333.0,0.0,Pass
2011876,AAA,2013J,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,-32.0,0,75.6,16.0,92.0,811.0,481.0,1.0,Pass
2012966,AAA,2013J,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,-102.0,0,79.1,0.0,20.0,319.0,180.0,0.0,Pass
2051699,AAA,2013J,F,South West Region,Lower Than A Level,70-80%,35-55,0,60,-137.0,0,67.3,2.0,75.0,1046.0,611.0,0.0,Pass
2062879,AAA,2013J,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,-74.0,0,62.1,17.0,91.0,1696.0,582.0,0.0,Fail
2065691,AAA,2013J,M,London Region,A Level or Equivalent,30-40%,35-55,0,330,-16.0,1,18.4,0.0,79.0,750.0,600.0,1.0,Withdrawn
2073016,AAA,2013J,F,London Region,Lower Than A Level,30-40%,35-55,0,60,-65.0,1,30.2,0.0,77.0,492.0,280.0,0.0,Withdrawn
2080474,AAA,2013J,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,-123.0,0,67.2,11.0,38.0,808.0,289.0,0.0,Pass
2083877,AAA,2013J,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,-45.0,0,68.1,0.0,48.0,337.0,300.0,0.0,Pass
2084066,AAA,2013J,F,South West Region,Lower Than A Level,50-60%,35-55,0,60,-148.0,0,41.3,0.0,50.0,1517.0,400.0,0.0,Fail
2104505,AAA,2013J,M,West Midlands Region,Lower Than A Level,0-10%,35-55,0,60,-65.0,0,64.1,0.0,34.0,472.0,195.0,0.0,Pass
2122180,AAA,2013J,F,North Western Region,Lower Than A Level,80-90%,35-55,0,60,-35.0,0,82.3,15.0,84.0,3599.0,1009.0,5.0,Distinction
2139353,AAA,2013J,M,London Region,A Level or Equivalent,50-60%,35-55,0,120,-59.0,1,33.1,7.0,151.0,705.0,399.0,0.0,Withdrawn
2143752,AAA,2013J,F,South Region,Lower Than A Level,70-80%,35-55,0,60,-46.0,0,52.9,0.0,150.0,1148.0,590.0,0.0,Pass
2146792,AAA,2013J,M,North Western Region,HE Qualification,20-30%,55<=,0,60,-59.0,0,70.0,31.0,28.0,1746.0,580.0,0.0,Pass
2149225,AAA,2013J,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,-36.0,1,0.0,0.0,22.0,229.0,67.0,1.0,Withdrawn
2153153,AAA,2013J,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,-49.0,0,61.8,9.0,37.0,2674.0,665.0,0.0,Pass
2155014,AAA,2013J,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,60,-32.0,0,73.9,0.0,40.0,1185.0,228.0,1.0,Pass
2164705,AAA,2013J,F,North Western Region,A Level or Equivalent,40-50%,0-35,0,120,-43.0,0,7.0,0.0,6.0,172.0,53.0,0.0,Fail
2171627,AAA,2013J,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,60,-50.0,0,68.4,13.0,21.0,1044.0,268.0,0.0,Pass
2182846,AAA,2013J,F,London Region,A Level or Equivalent,70-80%,35-55,0,60,-113.0,0,66.3,11.0,65.0,3431.0,707.0,0.0,Pass
2194100,AAA,2013J,F,East Anglian Region,A Level or Equivalent,50-60%,35-55,0,60,-108.0,0,67.3,0.0,57.0,859.0,485.0,0.0,Pass
2197016,AAA,2013J,F,North Western Region,HE Qualification,30-40%,35-55,0,60,-35.0,0,75.7,3.0,59.0,1036.0,357.0,0.0,Pass
2208424,AAA,2013J,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,-66.0,0,69.9,1.0,56.0,682.0,340.0,1.0,Pass
2229865,AAA,2013J,F,West Midlands Region,A Level or Equivalent,10-20,35-55,0,60,-116.0,0,77.1,41.0,270.0,1940.0,985.0,0.0,Pass
2255601,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,0,120,-28.0,1,14.7,5.0,36.0,2027.0,473.0,2.0,Withdrawn
2268379,AAA,2013J,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,-74.0,0,83.6,20.0,68.0,1145.0,452.0,0.0,Pass
2278464,AAA,2013J,M,South Region,Lower Than A Level,30-40%,35-55,0,60,-129.0,0,48.9,0.0,12.0,188.0,107.0,0.0,Pass
2293923,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,150,-85.0,0,60.5,1.0,13.0,201.0,88.0,0.0,Pass
2312620,AAA,2013J,F,East Midlands Region,HE Qualification,20-30%,35-55,0,60,-45.0,1,18.1,1.0,59.0,828.0,239.0,2.0,Withdrawn
2318055,AAA,2013J,M,Wales,A Level or Equivalent,90-100%,35-55,0,60,-56.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
2324976,AAA,2013J,F,Scotland,HE Qualification,90-100%,35-55,0,60,-101.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
2329342,AAA,2013J,F,East Anglian Region,Lower Than A Level,40-50%,35-55,0,120,-56.0,0,58.8,0.0,55.0,285.0,225.0,0.0,Pass
2339528,AAA,2013J,F,London Region,Lower Than A Level,40-50%,0-35,0,60,-57.0,0,80.5,0.0,37.0,392.0,164.0,0.0,Distinction
2342426,AAA,2013J,M,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,-38.0,0,74.2,22.0,109.0,1044.0,639.0,0.0,Fail
2344901,AAA,2013J,F,Yorkshire Region,A Level or Equivalent,60-70%,0-35,0,60,-24.0,0,34.5,0.0,20.0,262.0,163.0,0.0,Fail
2358056,AAA,2013J,F,North Region,HE Qualification,Missing,0-35,0,60,-102.0,0,69.8,8.0,103.0,951.0,525.0,1.0,Fail
2358969,AAA,2013J,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,180,-53.0,1,6.8,1.0,13.0,227.0,132.0,0.0,Withdrawn
2364471,AAA,2013J,F,Scotland,HE Qualification,90-100%,0-35,0,60,-80.0,0,81.6,8.0,164.0,5298.0,1711.0,1.0,Pass
2365101,AAA,2013J,M,South East Region,HE Qualification,20-30%,0-35,0,300,-129.0,1,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
2367155,AAA,2013J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,120,-22.0,0,75.7,6.0,134.0,1415.0,593.0,0.0,Pass
2369266,AAA,2013J,F,London Region,Lower Than A Level,70-80%,35-55,0,60,-94.0,0,51.2,0.0,83.0,1651.0,412.0,0.0,Pass
2376496,AAA,2013J,F,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,-185.0,0,75.5,10.0,53.0,436.0,249.0,1.0,Pass
2391984,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,-101.0,1,50.9,0.0,21.0,625.0,172.0,0.0,Withdrawn
2411661,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,0-35,0,120,-17.0,0,45.3,4.0,23.0,404.0,143.0,0.0,Fail
2411778,AAA,2013J,M,Scotland,HE Qualification,20-30%,0-35,0,120,-35.0,1,24.3,0.0,7.0,1304.0,186.0,0.0,Withdrawn
2412002,AAA,2013J,M,South West Region,Lower Than A Level,50-60%,35-55,0,90,-38.0,0,83.1,46.0,78.0,2302.0,905.0,13.0,Distinction
2412967,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,35-55,0,60,-73.0,0,77.5,14.0,185.0,1519.0,740.0,0.0,Pass
2429854,AAA,2013J,M,London Region,A Level or Equivalent,10-20,35-55,0,120,-52.0,1,5.1,0.0,22.0,438.0,195.0,0.0,Withdrawn
2437837,AAA,2013J,F,North Region,A Level or Equivalent,30-40%,0-35,0,60,-53.0,0,74.9,28.0,89.0,1916.0,651.0,0.0,Pass
2449878,AAA,2013J,F,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,-32.0,0,60.5,0.0,79.0,370.0,172.0,1.0,Pass
2456480,AAA,2013J,M,Scotland,Lower Than A Level,80-90%,35-55,0,120,-71.0,0,10.8,0.0,8.0,85.0,90.0,0.0,Fail
2457256,AAA,2013J,M,South Region,Lower Than A Level,80-90%,35-55,0,180,-50.0,0,70.5,0.0,57.0,1194.0,360.0,0.0,Pass
2458355,AAA,2013J,M,London Region,Lower Than A Level,80-90%,35-55,0,60,-81.0,0,91.0,5.0,419.0,1989.0,1774.0,0.0,Pass
2460080,AAA,2013J,M,Scotland,HE Qualification,90-100%,55<=,0,60,-52.0,0,77.1,29.0,19.0,2770.0,606.0,0.0,Pass
2461190,AAA,2013J,M,South Region,HE Qualification,70-80%,55<=,0,60,-11.0,0,16.2,0.0,54.0,682.0,231.0,0.0,Fail
2469673,AAA,2013J,F,Yorkshire Region,Lower Than A Level,20-30%,35-55,0,60,-22.0,0,40.1,0.0,17.0,310.0,196.0,0.0,Fail
2470694,AAA,2013J,F,Scotland,HE Qualification,50-60%,55<=,0,60,-106.0,1,13.4,1.0,54.0,1484.0,633.0,4.0,Withdrawn
2479954,AAA,2013J,M,North Western Region,A Level or Equivalent,40-50%,0-35,0,60,-46.0,0,79.7,0.0,8.0,213.0,102.0,0.0,Pass
2481901,AAA,2013J,M,Wales,Lower Than A Level,80-90%,35-55,0,60,-195.0,0,74.8,2.0,6.0,1437.0,504.0,0.0,Pass
2482700,AAA,2013J,M,South Region,Lower Than A Level,90-100%,0-35,0,120,-59.0,0,55.8,5.0,11.0,1249.0,351.0,0.0,Pass
2486127,AAA,2013J,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,-144.0,0,74.4,0.0,18.0,1038.0,634.0,0.0,Pass
2498700,AAA,2013J,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,-43.0,0,77.9,14.0,104.0,2013.0,733.0,0.0,Pass
2516503,AAA,2013J,M,South East Region,HE Qualification,40-50%,35-55,0,60,-65.0,0,79.2,7.0,84.0,1963.0,1016.0,0.0,Pass
2518069,AAA,2013J,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,-105.0,0,76.7,5.0,20.0,1239.0,353.0,0.0,Pass
2521459,AAA,2013J,F,London Region,Lower Than A Level,10-20,0-35,0,60,-158.0,0,61.5,4.0,50.0,705.0,319.0,0.0,Pass
2523736,AAA,2013J,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,-46.0,0,43.6,0.0,9.0,263.0,198.0,0.0,Pass
2529279,AAA,2013J,F,North Western Region,HE Qualification,60-70%,35-55,0,60,-67.0,0,78.8,0.0,73.0,742.0,374.0,0.0,Pass
2532302,AAA,2013J,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,-65.0,0,60.3,0.0,41.0,870.0,305.0,0.0,Pass
2536991,AAA,2013J,M,South Region,HE Qualification,90-100%,55<=,0,60,-87.0,0,83.4,2.0,73.0,636.0,369.0,0.0,Distinction
2542724,AAA,2013J,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,-59.0,1,0.0,0.0,10.0,147.0,71.0,0.0,Withdrawn
2550279,AAA,2013J,F,North Region,HE Qualification,Missing,35-55,0,60,-153.0,0,62.8,36.0,286.0,1543.0,944.0,0.0,Pass
2551220,AAA,2013J,F,South Region,Lower Than A Level,90-100%,0-35,0,60,-94.0,0,63.4,4.0,48.0,943.0,332.0,0.0,Pass
2552472,AAA,2013J,F,South Region,HE Qualification,80-90%,35-55,0,120,-38.0,1,15.2,0.0,14.0,385.0,120.0,0.0,Withdrawn
2555340,AAA,2013J,F,South Region,HE Qualification,90-100%,35-55,0,60,-67.0,0,79.2,8.0,83.0,3448.0,902.0,0.0,Pass
2557283,AAA,2013J,M,Yorkshire Region,HE Qualification,80-90%,55<=,0,60,-80.0,0,81.6,13.0,57.0,5321.0,1868.0,3.0,Pass
2559575,AAA,2013J,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,-31.0,0,73.1,1.0,22.0,451.0,176.0,0.0,Pass
2562034,AAA,2013J,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,-30.0,0,65.4,0.0,16.0,138.0,94.0,0.0,Pass
2566163,AAA,2013J,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,-91.0,0,70.9,12.0,67.0,1009.0,502.0,1.0,Pass
2566592,AAA,2013J,F,South Region,A Level or Equivalent,90-100%,35-55,0,60,-35.0,0,71.8,1.0,31.0,1078.0,248.0,1.0,Pass
2569324,AAA,2013J,M,South Region,A Level or Equivalent,90-100%,0-35,0,120,-81.0,1,0.0,0.0,0.0,18.0,8.0,0.0,Withdrawn
2574528,AAA,2013J,M,Ireland,HE Qualification,Missing,35-55,0,60,-16.0,0,77.3,0.0,50.0,647.0,291.0,0.0,Pass
2574583,AAA,2013J,M,Yorkshire Region,Lower Than A Level,70-80%,35-55,0,60,-63.0,0,71.9,7.0,20.0,1451.0,412.0,0.0,Pass
2576122,AAA,2013J,M,North Western Region,A Level or Equivalent,70-80%,0-35,0,60,-137.0,1,6.4,1.0,9.0,154.0,86.0,0.0,Withdrawn
2578995,AAA,2013J,F,West Midlands Region,A Level or Equivalent,10-20,0-35,0,60,-62.0,0,80.1,10.0,58.0,794.0,464.0,0.0,Pass
2586560,AAA,2013J,F,East Anglian Region,Lower Than A Level,80-90%,35-55,0,60,-94.0,0,72.8,8.0,108.0,2110.0,678.0,1.0,Pass
2594139,AAA,2013J,F,South West Region,A Level or Equivalent,50-60%,0-35,0,60,-74.0,0,73.5,5.0,58.0,1378.0,427.0,0.0,Pass
2598871,AAA,2013J,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,60,-128.0,0,74.0,12.0,21.0,1453.0,563.0,0.0,Pass
